lag_days,acf,persona
1.0277777777777777,0.677819460962782,Commuter
1.037037037037037,0.5820523357080107,Commuter
1.0462962962962963,0.47459988072013337,Commuter
1.0555555555555556,0.36774815272730205,Commuter
1.0648148148148149,0.2597540385869027,Commuter
1.0740740740740742,0.1574999932170568,Commuter
1.0833333333333333,0.06663222789748369,Commuter
1.0925925925925926,-0.014529620204225952,Commuter
1.1018518518518519,-0.08400872055557825,Commuter
1.1111111111111112,-0.1413230194942925,Commuter
1.1203703703703705,-0.1893795179509279,Commuter
1.1296296296296295,-0.22747547980541802,Commuter
1.1388888888888888,-0.25598338759142464,Commuter
1.1481481481481481,-0.2777283139397379,Commuter
1.1574074074074074,-0.2924063146095008,Commuter
1.1666666666666667,-0.3007093399710235,Commuter
1.1759259259259258,-0.3053299081334518,Commuter
1.1851851851851851,-0.3060274957018392,Commuter
1.1944444444444444,-0.3042153930206069,Commuter
1.2037037037037037,-0.3017536603003942,Commuter
1.212962962962963,-0.29768722043148627,Commuter
1.2222222222222223,-0.29332618674094013,Commuter
1.2314814814814814,-0.2900953998849655,Commuter
1.2407407407407407,-0.2865606811934398,Commuter
1.25,-0.2832909993083226,Commuter
1.2592592592592593,-0.2812144110493975,Commuter
1.2685185185185186,-0.2787163880216721,Commuter
1.2777777777777777,-0.27560329888734825,Commuter
1.287037037037037,-0.27249957918262085,Commuter
1.2962962962962963,-0.26777199336261065,Commuter
1.3055555555555556,-0.26081728140877464,Commuter
1.3148148148148149,-0.25200602520151993,Commuter
1.3240740740740742,-0.23919703491152597,Commuter
1.3333333333333333,-0.2223248608066548,Commuter
1.3425925925925926,-0.20158462371988203,Commuter
1.3518518518518519,-0.17465769234813963,Commuter
1.3611111111111112,-0.14223526081381568,Commuter
1.3703703703703705,-0.10544016458906312,Commuter
1.3796296296296295,-0.06301588163704991,Commuter
1.3888888888888888,-0.016163281982140974,Commuter
1.3981481481481481,0.03271708372180361,Commuter
1.4074074074074074,0.0831741306625843,Commuter
1.4166666666666667,0.13247383459267706,Commuter
1.4259259259259258,0.17733312117024944,Commuter
1.4351851851851851,0.21850891686438326,Commuter
1.4444444444444444,0.2531186082619585,Commuter
1.4537037037037037,0.2784522328630825,Commuter
1.462962962962963,0.3002249039108303,Commuter
1.4722222222222223,0.317322853366902,Commuter
1.4814814814814814,0.32607968422891576,Commuter
1.4907407407407407,0.33777610941076885,Commuter
1.5,0.35182491753882666,Commuter
1.5092592592592593,0.3587356065596379,Commuter
1.5185185185185186,0.3678396501397964,Commuter
1.5277777777777777,0.37717090823469807,Commuter
1.537037037037037,0.37420445869960867,Commuter
1.5462962962962963,0.36343804671999275,Commuter
1.5555555555555556,0.34551453277084987,Commuter
1.5648148148148149,0.3141097313742179,Commuter
1.5740740740740742,0.27283341357678587,Commuter
1.5833333333333333,0.22533856001170172,Commuter
1.5925925925925926,0.17130349610654372,Commuter
1.6018518518518519,0.11483614432498442,Commuter
1.6111111111111112,0.05937689727964964,Commuter
1.6203703703703705,0.005876910397990514,Commuter
1.6296296296296295,-0.042678145554526155,Commuter
1.6388888888888888,-0.08499502655029188,Commuter
1.6481481481481481,-0.12206793058227673,Commuter
1.6574074074074074,-0.15261327153341425,Commuter
1.6666666666666667,-0.1763465660654653,Commuter
1.6759259259259258,-0.19564443902209813,Commuter
1.6851851851851851,-0.21025222779063324,Commuter
1.6944444444444444,-0.2206335270443773,Commuter
1.7037037037037037,-0.22910220718020757,Commuter
1.712962962962963,-0.23530805990946432,Commuter
1.7222222222222223,-0.2399618757406842,Commuter
1.7314814814814814,-0.2447832665841535,Commuter
1.7407407407407407,-0.24913408763847067,Commuter
1.75,-0.2533070887578286,Commuter
1.7592592592592593,-0.25876390768240476,Commuter
1.7685185185185186,-0.2645702387674321,Commuter
1.7777777777777777,-0.27021609683272213,Commuter
1.787037037037037,-0.2768853826688816,Commuter
1.7962962962962963,-0.2831836498622974,Commuter
1.8055555555555556,-0.28787190170624577,Commuter
1.8148148148148149,-0.2916921865362445,Commuter
1.8240740740740742,-0.29291255291724794,Commuter
1.8333333333333333,-0.29017923704110243,Commuter
1.8425925925925926,-0.2836036402719268,Commuter
1.8518518518518519,-0.27084063868137054,Commuter
1.8611111111111112,-0.25155334393721757,Commuter
1.8703703703703705,-0.2261027802109702,Commuter
1.8796296296296295,-0.1920028140877065,Commuter
1.8888888888888888,-0.14918336690899253,Commuter
1.8981481481481481,-0.09860406979651312,Commuter
1.9074074074074074,-0.03784453686386815,Commuter
1.9166666666666667,0.03254091473865038,Commuter
1.9259259259259258,0.11040633476326621,Commuter
1.9351851851851851,0.1973410774337998,Commuter
1.9444444444444444,0.28878116310831375,Commuter
1.9537037037037037,0.37863734167526963,Commuter
1.962962962962963,0.4686501890687535,Commuter
1.9722222222222223,0.5493247147626305,Commuter
1.9814814814814814,0.6074068146029695,Commuter
1.9907407407407407,0.649436359415011,Commuter
2.0,0.6690835768716887,Commuter
2.009259259259259,0.6511199761736849,Commuter
2.0185185185185186,0.6103323151752511,Commuter
2.0277777777777777,0.553395106308375,Commuter
2.037037037037037,0.4735271094373963,Commuter
2.0462962962962963,0.3837443301920531,Commuter
2.0555555555555554,0.29394250277659983,Commuter
2.064814814814815,0.20236294465950214,Commuter
2.074074074074074,0.11510185927557212,Commuter
2.0833333333333335,0.037079048025102465,Commuter
2.0925925925925926,-0.03327479589734408,Commuter
2.1018518518518516,-0.09392148141799596,Commuter
2.111111111111111,-0.1441848977613085,Commuter
2.1203703703703702,-0.18654169979648136,Commuter
2.1296296296296298,-0.2201037701077369,Commuter
2.138888888888889,-0.24499533986585825,Commuter
2.1481481481481484,-0.2637344626321296,Commuter
2.1574074074074074,-0.27590317706890755,Commuter
2.1666666666666665,-0.28208131487907645,Commuter
2.175925925925926,-0.2847674927697102,Commuter
2.185185185185185,-0.28376845029144165,Commuter
2.1944444444444446,-0.28044961987307154,Commuter
2.2037037037037037,-0.27660612544876045,Commuter
2.212962962962963,-0.27139573633979575,Commuter
2.2222222222222223,-0.2661182099655931,Commuter
2.2314814814814814,-0.2621083029927719,Commuter
2.240740740740741,-0.2580585004393514,Commuter
2.25,-0.25449433815151723,Commuter
2.259259259259259,-0.25219802161004606,Commuter
2.2685185185185186,-0.24957657326200658,Commuter
2.2777777777777777,-0.24642733360971,Commuter
2.287037037037037,-0.2432580811905846,Commuter
2.2962962962962963,-0.23834005184732932,Commuter
2.3055555555555554,-0.23118881275602782,Commuter
2.314814814814815,-0.22211688676582433,Commuter
2.324074074074074,-0.20902350273652823,Commuter
2.3333333333333335,-0.19201799942839715,Commuter
2.3425925925925926,-0.1712849818931918,Commuter
2.3518518518518516,-0.14454607215901666,Commuter
2.361111111111111,-0.11271370910145043,Commuter
2.3703703703703702,-0.07692964089451887,Commuter
